source,target
UNII:KG6VO684Z6,MONDO:0000901
CHEBI:3347,MONDO:0005068
CHEBI:9649,MONDO:0001609
CHEBI:2948,MONDO:0016367
CHEBI:8890,MONDO:0005883
CHEBI:8382,MONDO:0004355
CHEBI:60648,MONDO:0001249
CHEBI:29007,MONDO:0042485
CHEBI:4659,MONDO:0007079
CHEBI:209807,MONDO:0000918
UNII:09495UIM6V,UMLS:C3203547
PUBCHEM.COMPOUND:73170271,MONDO:0005148
RXCUI:37789,HP:0001681
RXCUI:1153960,MONDO:0017373
CHEBI:17823,MONDO:0006964
CHEBI:5296,MONDO:0037748
CHEBI:60648,MONDO:0030603
UNII:23Y0B94E49,MONDO:0005298
CHEBI:7956,MONDO:0005609
UNII:4EQZ6YO2HI,MONDO:0009693
CHEBI:6367,MONDO:0004985
CHEBI:31760,UMLS:C0080203
CHEBI:26710,UMLS:C0856633
CHEBI:4784,MONDO:0005009
CHEBI:75045,MONDO:0005438
CHEBI:28445,MONDO:0006058
CHEBI:101278,EFO:1001432
RXCUI:373644,HP:0001945
PUBCHEM.COMPOUND:73354465,MONDO:0005141
CHEBI:6030,MONDO:0020598
PUBCHEM.COMPOUND:133611972,MONDO:0019127
CHEBI:94559,MONDO:0044212
CHEBI:16586,MONDO:0005159
CHEBI:4392,MONDO:0019359
CHEBI:61033,UMLS:C2882221
RXCUI:659877,MONDO:0042487
CHEBI:553473,MONDO:0100128
RXCUI:1155351,MONDO:0003085
RXCUI:1945037,MONDO:0004979
CHEBI:31663,MONDO:0005093
CHEBI:71272,MONDO:0005148
CHEBI:17833,UMLS:C0684256
CHEBI:77733,MONDO:0005310
CHEBI:75045,MONDO:0005105
CHEBI:28748,MONDO:0007254
PUBCHEM.COMPOUND:56953549,MONDO:0005148
CHEBI:17051,MONDO:0002508
PUBCHEM.COMPOUND:92043599,MONDO:0005300
CHEBI:1864,MONDO:0002752
CHEBI:16335,MONDO:0005477
CHEBI:49701,MONDO:0004375
CHEBI:41879,MONDO:0006572
CHEBI:31932,MONDO:0005098
CHEBI:209807,UMLS:C1262234
CHEBI:64317,HP:0031274
UNII:VHS6SC660Q,MONDO:0007886
UNII:4F4X42SYQ6,MONDO:0004947
CHEBI:209807,MONDO:0004522
CHEBI:8746,MONDO:0004979
RXCUI:2205092,MONDO:0004979
UNII:2XOI31YC4N,MONDO:0100482
UNII:0Y70779M1F,MONDO:0000481
CHEBI:17439,UMLS:C0240066
CHEBI:47519,MONDO:0006764
PUBCHEM.COMPOUND:21966304,MONDO:0005249
UNII:12PYH0FTU9,EFO:0007982
UNII:9RV78Q2002,MONDO:0005101
CHEBI:41879,MONDO:0019338
CHEBI:17544,MONDO:0001134
CHEBI:29108,HP:0002153
CHEBI:34825,MONDO:0001461
CHEBI:41879,MONDO:0015253
UNII:31YO63LBSN,UMLS:C5400195
UNII:L4C1UY2NYH,MONDO:0007254
DRUGBANK:DB10400,MONDO:0005271
CHEBI:45863,UMLS:C0278488
UNII:BTY153760O,UMLS:C0748052
CHEBI:3215,MONDO:0001198
CHEBI:5818,MONDO:0005267
CHEBI:10124,MONDO:0100431
CHEBI:167309,MONDO:0005303
CHEBI:2208,MONDO:0009348
CHEBI:232408,MONDO:0006288
CHEBI:4046,MONDO:0024332
CHEBI:9168,MONDO:0006359
PUBCHEM.COMPOUND:24847846,MONDO:0005044
CHEBI:3077,MONDO:0018479
DRUGBANK:DB10400,HP:0410324
CHEBI:2948,UMLS:C0852922
RXCUI:848151,MONDO:0001134
CHEBI:4046,MONDO:0010481
CHEBI:5088,MONDO:0006032
CHEBI:28748,UMLS:C4724394
CHEBI:4031,MONDO:0003085
CHEBI:72297,MONDO:0018328
CHEBI:27690,MONDO:0005009
CHEBI:204928,MONDO:0100338
CHEBI:27375,MONDO:0005055
CHEBI:6129,NCIT:C34887
CHEBI:63619,UMLS:C0750197
CHEBI:8378,MONDO:0008383
CHEBI:8382,MONDO:0005377
UNII:M89N0Q7EQR,MONDO:0005191
CHEBI:8890,MONDO:0018479
PUBCHEM.COMPOUND:44149770,MONDO:0005393
UNII:38RL9AE51Q,MONDO:0005556
CHEBI:29108,MONDO:0001220
UNII:DPT0O3T46P,MONDO:0010150
CHEBI:3387,HP:0002069
CHEBI:31159,MONDO:0005306
CHEBI:6888,MONDO:0006594
CHEBI:50749,UMLS:C0406317
CHEBI:8461,MONDO:0005324
PUBCHEM.COMPOUND:11672431,MONDO:0005252
CHEBI:41977,MONDO:0018874
CHEBI:17650,UMLS:C0149896
CHEBI:50845,MONDO:0030603
PUBCHEM.COMPOUND:56841598,HP:0012531
PUBCHEM.COMPOUND:66696998,UMLS:C0458960
UNII:4EQZ6YO2HI,MONDO:0008315
CHEBI:133013,HP:0007359
DRUGBANK:DB09381,MONDO:0005159
UNII:37CQ2C7X93,MONDO:0018768
CHEBI:17544,MONDO:0001673
RXCUI:1811627,UMLS:C0341178
PUBCHEM.COMPOUND:123315041,MONDO:0006624
UNII:S548K9P0TK,MONDO:0005701
CHEBI:27796,MONDO:0002269
PUBCHEM.COMPOUND:9882219,MONDO:0043731
CHEBI:5141,MONDO:0017861
CHEBI:3077,MONDO:0015927
CHEBI:49603,MONDO:0007254
MESH:C069202,UMLS:C3203466
CHEBI:16094,MONDO:0006608
UNII:FYS6T7F842,MONDO:0011849
CHEBI:63638,MONDO:0018097
CHEBI:4876,MONDO:0005155
UNII:U194AS08HZ,MONDO:0024503
CHEBI:9919,MONDO:0005770
PUBCHEM.COMPOUND:16218974,MONDO:0000745
CHEBI:16962,MONDO:0003085
CHEBI:9609,HP:0001257
CHEBI:6888,MONDO:0043370
CHEBI:68558,UMLS:C0155668
CHEBI:8412,MONDO:0006710
CHEBI:140296,HP:0001681
PUBCHEM.COMPOUND:441276,MONDO:0024883
PUBCHEM.COMPOUND:44476258,MONDO:0005044
CHEBI:6030,MONDO:0005960
RXCUI:1165654,MONDO:0001358
CHEBI:136048,HP:0005202
CHEBI:133326,HP:0002043
CHEBI:18067,MONDO:0001244
RXCUI:310870,UMLS:C0406297
RXCUI:659877,MONDO:0005647
CHEBI:78538,MONDO:0018634
CHEBI:187893,MONDO:0005180
UNII:420K487FSG,MONDO:0100470
UNII:PQX0D8J21J,MONDO:0010150
CHEBI:7459,HP:0002791
CHEBI:8232,MONDO:0024355
CHEBI:3441,MONDO:0005044
RXCUI:1154705,MONDO:0005044
PUBCHEM.COMPOUND:91452,MONDO:0100135
CHEBI:3423,MONDO:1040026
CHEBI:8378,MONDO:0011849
RXCUI:1940699,MONDO:0005354
CHEBI:6078,MONDO:0004525
CHEBI:8378,MONDO:0020108
CHEBI:133011,MONDO:0025294
CHEBI:17833,MONDO:0021201
CHEBI:17833,MONDO:0024313
CHEBI:90959,MONDO:0005607
CHEBI:8382,MONDO:0011849
PUBCHEM.COMPOUND:133082145,HP:0003124
CHEBI:95021,MONDO:0005112
UNII:FYS6T7F842,UMLS:C0406317
CHEBI:18208,UMLS:C0039978
CHEBI:6888,MONDO:0001705
PUBCHEM.COMPOUND:46878853,MONDO:0018637
CHEBI:50729,MONDO:0000451
CHEBI:10650,MONDO:0043219
RXCUI:2637040,HP:0001662
CHEBI:2038,MONDO:0015692
RXCUI:85783,MONDO:0004781
CHEBI:41879,MONDO:0005848
CHEBI:63627,UMLS:C0023886
CHEBI:4856,MONDO:0005044
PUBCHEM.COMPOUND:479930,MONDO:0005441
CHEBI:7476,MONDO:0004857
CHEBI:194135,UMLS:C0348321
UNII:YB18NF020M,MONDO:0019100
PUBCHEM.COMPOUND:121489720,MONDO:0004956
CHEBI:3732,MONDO:0005866
RXCUI:375139,MONDO:0004857
CHEBI:75722,UMLS:C0278139
UNII:0KVO411B3N,MONDO:0005580
DRUGBANK:DB00028,MONDO:0006702
CHEBI:27779,MONDO:0005915
CHEBI:27834,MONDO:0001475
UNII:RR6P8L282I,MONDO:0005301
UNII:1RXS4UE564,MONDO:0004781
CHEBI:229658,MONDO:0006733
UNII:WP58SVM6R4,MONDO:0001586
CHEBI:5001,UMLS:C0342879
CHEBI:4682,HP:0002018
CHEBI:76609,MONDO:0021187
RXCUI:215703,UMLS:C1096266
CHEBI:51141,UMLS:C0948807
CHEBI:16236,MONDO:0007256
CHEBI:25187,MONDO:0001461
CHEBI:15367,UMLS:C0344328
PUBCHEM.COMPOUND:145948323,MONDO:0018150
CHEBI:43755,MONDO:0005044
CHEBI:8499,MONDO:0005477
CHEBI:6824,UMLS:C0262421
PUBCHEM.COMPOUND:5462344,MONDO:0005044
PUBCHEM.COMPOUND:444016,MONDO:0004980
CHEBI:17051,MONDO:0000605
CHEBI:5001,MONDO:0005148
CHEBI:45783,MONDO:0011934
CHEBI:3077,MONDO:0005480
CHEBI:41879,MONDO:0004674
PUBCHEM.COMPOUND:9938610,MONDO:0000990
CHEBI:8069,MONDO:0001428
CHEBI:63452,MONDO:0020334
CHEBI:50694,MONDO:0001249
RXCUI:1602752,MONDO:0001658
UNII:4RA0KN46E0,MONDO:0018456
CHEBI:55346,MONDO:0044067
CHEBI:8024,MONDO:0001134
CHEBI:76611,UMLS:C1270972
CHEBI:8389,UMLS:C0278488
CHEBI:8502,MONDO:0004425
CHEBI:8382,MONDO:0004674
CHEBI:68638,MONDO:0006604
CHEBI:8890,UMLS:C0678202
UNII:5PKM8P0G5I,NCIT:C26791
PUBCHEM.COMPOUND:24847953,MONDO:0006226
CHEBI:8232,MONDO:0000922
CHEBI:3215,MONDO:0019801
RXCUI:1154056,HP:0012228
UNII:QI30938BMS,MONDO:0005068
UNII:X15906D285,MONDO:0000901
CHEBI:2948,MONDO:0005854
CHEBI:16347,HP:0001985
PUBCHEM.COMPOUND:54681908,MONDO:0011438
CHEBI:8080,MONDO:0005044
CHEBI:68556,MONDO:0007361
CHEBI:31897,MONDO:0012819
PUBCHEM.COMPOUND:16218554,MONDO:0027029
RXCUI:861635,MONDO:0005041
PUBCHEM.COMPOUND:5491422,UMLS:C0746883
CHEBI:5384,MONDO:0005148
UNII:C89ZJF1SVE,MONDO:0005976
CHEBI:46195,MONDO:0005578
PUBCHEM.COMPOUND:74323022,MONDO:0005148
CHEBI:16794,MONDO:0008015
DRUGBANK:DB00058,MONDO:0013282
CHEBI:46195,MONDO:0005709
CHEBI:8378,MONDO:0006982
CHEBI:52715,MONDO:1030009
PUBCHEM.COMPOUND:53462828,HP:0025388
CHEBI:3485,MONDO:0002186
RXCUI:1790637,MONDO:0005002
PUBCHEM.COMPOUND:46173365,MONDO:0021159
CHEBI:18332,HP:0025388
CHEBI:50861,MONDO:0015924
CHEBI:9241,MONDO:0005068
PUBCHEM.COMPOUND:129011819,MONDO:0001566
CHEBI:5950,MONDO:0005984
CHEBI:39112,MONDO:0011996
CHEBI:72297,MONDO:0005420
CHEBI:71417,MONDO:0021042
RXCUI:57773,UMLS:C1262234
PUBCHEM.COMPOUND:9938610,MONDO:0006805
CHEBI:131169,MONDO:0004948
CHEBI:37804,MONDO:0005068
CHEBI:135515,MONDO:0018908
CHEBI:49662,MONDO:0008383
RXCUI:1164043,MONDO:0021146
RXCUI:1119566,MONDO:0005015
CHEBI:480999,MONDO:0005233
UNII:B72HH48FLU,MONDO:0011849
PUBCHEM.COMPOUND:54736666,MONDO:0005109
CHEBI:6456,MONDO:0002280
CHEBI:29101,MONDO:0003864
CHEBI:135983,HP:0041166
UNII:S548K9P0TK,MONDO:0003799
RXCUI:1165173,MONDO:0005387
CHEBI:3515,MONDO:0021680
CHEBI:50692,MONDO:0018912
CHEBI:8868,MONDO:0005298
CHEBI:64028,MONDO:0001595
CHEBI:3077,MONDO:0018170
CHEBI:28001,MONDO:0024313
UNII:21904A5386,MONDO:0015753
MESH:C000721628,NCIT:C150634
UNII:B72HH48FLU,UMLS:C2931173
CHEBI:3759,MONDO:0006805
CHEBI:64317,MONDO:0043475
CHEBI:63627,MONDO:0005316
UNII:513P80B4YJ,MONDO:0020334
CHEBI:10119,MONDO:0024612
CHEBI:8382,MONDO:0006042
CHEBI:4392,MONDO:0005119
CHEBI:17347,MONDO:0006882
UNII:2H1PA8H1EN,MONDO:0810000
CHEBI:6456,MONDO:0005059
CHEBI:31397,MONDO:0005324
CHEBI:8890,MONDO:0006684
CHEBI:291342,MONDO:0024332
CHEBI:63598,MONDO:0005823
CHEBI:71219,MONDO:0005086
CHEBI:51450,MONDO:0015924
UNII:74T7185BMM,MONDO:0035663
CHEBI:68579,MONDO:0004981
CHEBI:134966,HP:0010819
CHEBI:140296,MONDO:0010481
UNII:2N4O9L084N,HP:0002018
CHEBI:41879,MONDO:0001705
CHEBI:41879,HP:0100533
UNII:Q46947FE7K,MONDO:0005366
CHEBI:71197,MONDO:0008383
CHEBI:50848,MONDO:0006814
CHEBI:17544,MONDO:0000745
CHEBI:3215,MONDO:0040698
RXCUI:904462,MONDO:0005298
CHEBI:28864,MONDO:0700217
CHEBI:42355,MONDO:0005644
PUBCHEM.COMPOUND:133611972,MONDO:0005554
PUBCHEM.COMPOUND:11979316,MONDO:0800175
CHEBI:6437,HP:0011188
CHEBI:6344,MONDO:0005015
PUBCHEM.COMPOUND:78383862,UMLS:C0406317
RXCUI:476348,MONDO:0005294
CHEBI:6888,UMLS:C1290158
RXCUI:310870,MONDO:0021340
CHEBI:9919,MONDO:0005609
RXCUI:2645759,MONDO:0009693
UNII:I031V2H011,MONDO:0008538
CHEBI:50694,MONDO:0006604
CHEBI:7822,MONDO:0011429
UNII:845NU6GJPS,MONDO:0024275
CHEBI:4995,HP:0007359
RXCUI:310870,UMLS:C0003107
CHEBI:28748,UMLS:C1306063
CHEBI:1864,MONDO:0009348
CHEBI:50845,UMLS:C0948205
PUBCHEM.COMPOUND:133611972,MONDO:0012105
CHEBI:63598,MONDO:0004577
CHEBI:18145,MONDO:0004574
PUBCHEM.COMPOUND:441276,MONDO:0021068
CHEBI:3764,UMLS:C0919659
RXCUI:998422,MONDO:0043653
CHEBI:3699,MONDO:0005412
CHEBI:5296,MONDO:0007788
CHEBI:16469,NCIT:C92746
UNII:9RV78Q2002,MONDO:0005312
CHEBI:51043,MONDO:0005052
CHEBI:29103,MONDO:0008629
CHEBI:55346,MONDO:0044070
CHEBI:17996,UMLS:C1112600
CHEBI:9671,UMLS:C0341960
CHEBI:63598,MONDO:0006668
PUBCHEM.COMPOUND:5329105,MONDO:0011719
CHEBI:7936,UMLS:C0520676
CHEMBL.COMPOUND:CHEMBL1743035,MONDO:0004980
CHEBI:50694,MONDO:0005545
CHEBI:201491,MONDO:0006032
CHEBI:40303,MONDO:0007759
CHEBI:6715,MONDO:0005206
CHEBI:3077,MONDO:0011429
UNII:6GNT3Y5LMF,MONDO:0003529
CHEBI:8875,MONDO:0100431
CHEBI:9434,MONDO:0001134
UNII:IF1B771SVB,MONDO:0016239
CHEBI:4735,UMLS:C0029104
RXCUI:1157355,UMLS:C5442256
DRUGBANK:DB00028,MONDO:0015517
CHEBI:41879,MONDO:0005340
RXCUI:659877,MONDO:0859203
CHEBI:28748,MONDO:0009693
UNII:0T4IMT8S5Z,UMLS:C4528668
CHEBI:142290,MONDO:0008554
UNII:D99YVK4L0X,MONDO:0005233
CHEBI:84500,MONDO:0006733
PUBCHEM.COMPOUND:49821151,MONDO:0005607
CHEBI:40303,MONDO:0037748
CHEBI:453011,MONDO:0005984
CHEBI:28971,MONDO:0005025
RXCUI:1165173,MONDO:0008159
PUBCHEM.COMPOUND:46878853,HP:0003119
UNII:WP58SVM6R4,MONDO:0011760
CHEBI:4031,UMLS:C0406317
UNII:15C2VL427D,HP:0031241
CHEBI:29103,MONDO:0957318
CHEBI:36795,UMLS:C0746683
CHEBI:7824,HP:0007359
CHEBI:50845,MONDO:0019345
CHEBI:68845,HP:0001681
CHEBI:161680,UMLS:C0854135
CHEBI:7596,UMLS:C0264714
CHEBI:16962,MONDO:0006545
CHEBI:7565,MONDO:0005098
CHEBI:7565,HP:0001681
CHEBI:4356,UMLS:C1739382
UNII:4Q52C550XK,MONDO:0018906
CHEBI:107736,HP:0002013
RXCUI:2109612,MONDO:0005504
CHEBI:201491,MONDO:0001218
CHEBI:9150,MONDO:0007762
CHEBI:3478,MONDO:0100338
CHEBI:2208,MONDO:0001606
CHEBI:8378,MONDO:0001875
CHEBI:37941,MONDO:0005068
PUBCHEM.COMPOUND:105013,MONDO:0005227
MESH:D022542,MONDO:0004619
CHEBI:27446,MONDO:0004867
CHEBI:4031,UMLS:C0340530
CHEBI:17996,MONDO:0004565
UNII:T1JP1KYU9O,MONDO:0004975
CHEBI:7824,HP:0007334
CHEBI:18332,UMLS:C0271795
CHEBI:7025,UMLS:C0554628
CHEBI:44423,MONDO:0011996
CHEBI:2637,MONDO:0024619
CHEBI:50378,MONDO:0008753
CHEBI:2453,MONDO:0005770
CHEBI:3215,MONDO:0005480
UNII:Q6U6J48BWY,MONDO:0037251
CHEBI:6935,MONDO:0005148
CHEBI:28077,UMLS:C0026919
CHEBI:7823,MONDO:0011918
CHEBI:6456,MONDO:0008022
CHEBI:41879,MONDO:0006684
PUBCHEM.COMPOUND:137329,HP:0002140
CHEBI:16199,HP:6000789
PUBCHEM.COMPOUND:444033,MONDO:0100470
CHEBI:17650,MONDO:0007008
CHEBI:32354,HP:0000155
CHEBI:64356,UMLS:C0458960
CHEBI:8461,MONDO:0005492
CHEBI:70746,MONDO:0004981
CHEBI:41879,MONDO:0003085
CHEBI:32229,EFO:0010826
UNII:4B33BGI082,UMLS:C0259744
CHEBI:31690,MONDO:0004967
CHEBI:291342,MONDO:0005492
CHEBI:94805,MONDO:0010679
PUBCHEM.COMPOUND:6728941,MONDO:0005961
CHEBI:8389,MONDO:0008159
CHEBI:27902,MONDO:0015306
DRUGBANK:DB00028,MONDO:0009693
CHEBI:9362,HP:0000616
CHEBI:29108,MONDO:0005276
UNII:NU90V55F8I,MONDO:0018456
UNII:55F75LJQ0V,MONDO:0001056
CHEBI:75055,MONDO:0005072
CHEBI:63451,MONDO:0019087
CHEBI:4304,MONDO:0005249
CHEBI:6888,MONDO:0006608
CHEBI:63598,MONDO:0005227
CHEBI:68579,HP:0004831
CHEBI:17234,UMLS:C1527401
CHEBI:17439,MONDO:0015260
UNII:Q85FFY6179,MONDO:0018982
CHEBI:27446,MONDO:0006955
CHEBI:5971,UMLS:C0861727
CHEBI:3077,MONDO:0006554
CHEBI:135934,MONDO:0006608
RXCUI:1154173,MONDO:0003781
UNII:D7RD81HE4W,MONDO:0020546
CHEBI:27436,MONDO:0043459
CHEBI:9150,MONDO:0011057
PUBCHEM.COMPOUND:133082145,HP:0003119
CHEBI:8382,MONDO:0005324
UNII:9X7O8V25IT,UMLS:C0006434
CHEBI:29103,MONDO:0017863
CHEBI:17750,MONDO:0019220
CHEBI:63598,MONDO:0009061
UNII:G0G0H52U6K,MONDO:0006875
CHEBI:45924,MONDO:0006929
CHEBI:63580,MONDO:0005812
MESH:C106429,HP:0012531
CHEBI:6539,MONDO:0002125
CHEBI:3215,MONDO:0011786
CHEBI:7465,MONDO:0005530
UNII:4RA0KN46E0,MONDO:0011849
CHEBI:7931,MONDO:0005300
CHEBI:27953,UMLS:C0344133
CHEBI:8499,MONDO:0010138
CHEBI:204928,UMLS:C1112209
DRUGBANK:DB10318,MONDO:0005609
RXCUI:2109612,MONDO:0005526
RXCUI:476348,MONDO:0011057
RXCUI:2205092,MONDO:0005002
CHEBI:6076,MONDO:0018312
UNII:LDJ89SS0YG,MONDO:0018906
UMLS:C5818382,MONDO:0005300
CHEBI:18208,MONDO:0004944
CHEBI:6456,MONDO:0005297
CHEBI:22907,MONDO:0002529
CHEBI:133013,HP:0011188
UNII:C9R35M8XV6,MONDO:0006926
DRUGBANK:DB10769,MONDO:0019209
UNII:0JJ21K6L2I,MONDO:0032586
UNII:2J3H5C81A5,MONDO:0005388
CHEBI:4878,MONDO:0005866
CHEBI:31696,MONDO:0002715
CHEBI:31348,MONDO:0001056
CHEBI:3001,MONDO:0024332
DRUGBANK:DB09100,MONDO:0005420
CHEBI:7852,NCIT:C34887
CHEBI:36791,MONDO:0001942
CHEBI:9706,MONDO:0008383
CHEBI:17234,NCIT:C113104
CHEBI:79699,MONDO:0005086
UNII:505CXM6OHG,MONDO:0005812
CHEBI:6909,MONDO:0024275
CHEBI:3077,MONDO:0043789
UNII:4EQZ6YO2HI,MONDO:0008383
CHEBI:8774,MONDO:0005098
UNII:I5I8VB78VT,MONDO:0005277
PUBCHEM.COMPOUND:138713709,UMLS:C0748052
CHEBI:27902,MONDO:0030603
CHEBI:4636,MONDO:0100053
UNII:4B93MGE4AL,MONDO:0003210
CHEBI:71415,MONDO:0001650
CHEBI:27446,MONDO:0005952
UNII:UMD07X179E,MONDO:0005306
RXCUI:57773,MONDO:0005114
CHEBI:59594,MONDO:0007788
CHEBI:3647,MONDO:0005485
CHEBI:60648,MONDO:0005834
CHEBI:2038,MONDO:0019454
CHEBI:291342,MONDO:0004980
CHEBI:44185,MONDO:0008903
CHEBI:4672,MONDO:0010150
CHEBI:4046,MONDO:0005492
CHEBI:6888,MONDO:0019098
CHEBI:3219,MONDO:0013600
CHEBI:135923,MONDO:0010526
CHEBI:7008,MONDO:0004577
CHEBI:71015,HP:0007359
PUBCHEM.COMPOUND:68069336,MONDO:0005155
CHEBI:59773,MONDO:0002313
CHEBI:77733,MONDO:0001134
CHEBI:22652,MONDO:0004335
CHEBI:61080,MONDO:0009691
CHEBI:18145,MONDO:0007016
CHEBI:50673,MONDO:0005364
CHEBI:29108,MONDO:0000328
CHEBI:133011,MONDO:0019359
CHEBI:167574,MONDO:0005068
CHEBI:41879,MONDO:0005178
CHEBI:5818,MONDO:0011918
CHEBI:691037,UMLS:C0406317
CHEBI:28864,MONDO:0040732
CHEBI:10125,UMLS:C0393759
CHEBI:91327,MONDO:0005086
CHEBI:40009,MONDO:0006052
CHEBI:6916,HP:0004308
CHEBI:5062,UMLS:C0426732
CHEBI:32151,EFO:0006865
CHEBI:22907,MONDO:0009348
CHEBI:50690,MONDO:0005068
CHEBI:6456,UMLS:C0274440
CHEBI:2719,MONDO:0001881
PUBCHEM.COMPOUND:24885089,MONDO:0006624
CHEBI:6443,HP:0100607
CHEBI:70746,HP:0002625
MESH:D022542,MONDO:0000989
UNII:DPT0O3T46P,MONDO:0004703
CHEBI:44185,MONDO:0018944
DRUGBANK:DB17831,MONDO:0006543
PUBCHEM.COMPOUND:9551858,HP:0000989
CHEBI:41879,MONDO:0040698
UNII:4F4X42SYQ6,MONDO:0004948
CHEBI:231614,MONDO:0040679
DRUGBANK:DB00083,MONDO:0043797
UNII:TF5MPQ8WGY,MONDO:0005036
CHEBI:63598,MONDO:0005230
CHEBI:28748,MONDO:0002806
CHEBI:61390,MONDO:0005233
MESH:C000632565,MONDO:0005109
CHEBI:5001,MONDO:0018637
CHEBI:8378,MONDO:0015243
CHEBI:3738,MONDO:0010481
CHEBI:7983,MONDO:0015766
CHEBI:3996,MONDO:0006497
RXCUI:17276,MONDO:0005016
CHEBI:229649,MONDO:0014222
CHEBI:7640,MONDO:0002009
CHEBI:50694,MONDO:0019186
CHEBI:10110,UMLS:C0242648
UNII:I031V2H011,MONDO:0017991
CHEBI:16962,MONDO:0016367
CHEBI:50690,MONDO:0021187
UNII:OP35X9610Y,MONDO:0008250
CHEBI:76016,MONDO:0002009
PUBCHEM.COMPOUND:46214236,MONDO:0007254
CHEBI:60070,MONDO:0043424
CHEBI:60648,MONDO:0025294
CHEBI:3696,MONDO:0043424
CHEBI:29688,MONDO:0025598
CHEBI:136040,MONDO:0005546
DRUGBANK:DB09100,HP:0025388
UNII:04F55A7UZ3,MONDO:0009050
UMLS:C4306815,MONDO:0005812
UNII:UMD07X179E,UMLS:C0406317
RXCUI:1162777,MONDO:0005044
CHEBI:8875,MONDO:0043219
CHEBI:3077,MONDO:0040698
CHEBI:9352,MONDO:0008383
CHEBI:44185,MONDO:0008383
DRUGBANK:DB00083,HP:0000011
CHEBI:6909,MONDO:0003632
CHEBI:29007,UMLS:C0684256
CHEBI:6717,HP:0012531
RXCUI:1152781,MONDO:0011438
CHEBI:4974,MONDO:0005609
CHEBI:4027,MONDO:0005072
CHEBI:76609,MONDO:0005044
CHEBI:95341,MONDO:0004980
CHEBI:16899,MONDO:0002492
CHEBI:50690,MONDO:0005044
CHEBI:50694,MONDO:0005114
CHEBI:567361,MONDO:0005314
CHEBI:7476,UMLS:C0149896
CHEBI:16684,UMLS:C0344132
CHEBI:9086,MONDO:0002009
CHEBI:6888,MONDO:0011429
CHEBI:17650,MONDO:0018229
CHEBI:17347,MONDO:0043510
CHEBI:50673,MONDO:0004425
PUBCHEM.COMPOUND:66697752,MONDO:0005148
UNII:RWM8CCW8GP,MONDO:0019933
CHEBI:3892,MONDO:0011849
PUBCHEM.COMPOUND:131884828,MONDO:0008223
CHEBI:18385,UMLS:C0342936
CHEBI:50845,MONDO:0005373
CHEBI:40237,MONDO:0004982
UNII:GDW7M2P1IS,MONDO:0002049
RXCUI:2646137,MONDO:0005077
RXCUI:1295555,HP:0031217
PUBCHEM.COMPOUND:441276,MONDO:0001056
RXCUI:151293,MONDO:0001343
UNII:O362MEQ7VR,MONDO:0001866
CHEBI:9667,MONDO:0004670
CHEBI:40009,MONDO:0100338
CHEBI:3561,MONDO:0005324
CHEBI:6456,UMLS:C0038045
DRUGBANK:DB13151,MONDO:0010604
CHEBI:6888,MONDO:0019198
CHEBI:4304,HP:0012388
CHEBI:4450,HP:0012233
CHEBI:82720,MONDO:0005148
CHEBI:4450,UMLS:C2748540
RXCUI:1597091,MONDO:0018585
CHEBI:6456,MONDO:0005480
CHEBI:95021,MONDO:0005233
DRUGBANK:DB00028,HP:0012388
RXCUI:1811627,MONDO:0001126
DRUGBANK:DB17278,MONDO:0018510
CHEBI:6456,UMLS:C1290158
CHEBI:100241,HP:0000255
CHEBI:135990,MONDO:0002009
UNII:4W0459ZA4V,HP:0000255
CHEBI:68845,MONDO:0005016
CHEBI:6456,MONDO:0041052
CHEBI:9943,MONDO:0001247
CHEBI:4786,MONDO:0005098
CHEBI:6375,UMLS:C0267055
UNII:BTY153760O,MONDO:0005306
CHEBI:8428,MONDO:0003785
CHEBI:17303,UMLS:C0278140
CHEBI:3611,MONDO:0005618
CHEBI:50848,MONDO:0006604
CHEBI:17544,HP:0031273
UNII:DPT0O3T46P,MONDO:0002529
CHEBI:3441,HP:0005162
PUBCHEM.COMPOUND:67101,UMLS:C0278488
CHEBI:71415,UMLS:C0948205
RXCUI:2382602,MONDO:0007254
UNII:GK1LYB375A,MONDO:0004980
CHEBI:17833,MONDO:0024619
CHEBI:8805,MONDO:0012819
PUBCHEM.COMPOUND:129316490,MONDO:0000879
CHEBI:68579,MONDO:0005279
CHEBI:474180,MONDO:0000240
UNII:9K8GNJ2874,UMLS:C4525059
RXCUI:2359277,MONDO:0005148
CHEBI:49662,MONDO:0011827
CHEBI:17439,MONDO:0001078
CHEBI:50211,MONDO:0005351
CHEBI:91083,MONDO:0008558
CHEBI:585948,MONDO:0005044
CHEBI:176844,MONDO:0018364
UNII:RWM8CCW8GP,MONDO:0001673
RXCUI:1155345,HP:0012531
DRUGBANK:DB15699,MONDO:0018876
UNII:DPT0O3T46P,MONDO:0005105
CHEBI:142406,MONDO:0024317
CHEBI:27436,MONDO:0009047
CHEBI:9327,MONDO:0006608
CHEBI:6704,MONDO:0011427
RXCUI:2646319,MONDO:0100338
CHEBI:3746,MONDO:0004649
CHEBI:31617,MONDO:0002715
RXCUI:2184139,MONDO:0020920
CHEBI:3732,MONDO:0005412
CHEBI:6427,MONDO:0008315
CHEBI:50845,UMLS:C3824874
UNII:5Q6TZN2HNM,MONDO:0019623
CHEBI:63580,MONDO:0005448
CHEBI:5091,MONDO:1030011
UNII:39N9K8S2A4,UMLS:C0159075
